organizationName,orgID,orgID_URL,orgSubtype,businessSector,busSect_description,busSectID,Business_ClassCode,EconomicSectID_URL,HQ_Address,HQ_PhoneNumber,orgURL,primaryTicker,hasHoldingClassification,LEI
Eurofins Scientific SE,5000002567,https://permid.org/1-5000002567,Company,Investment Holding Companies,"Organizations engaged in investing in securities/stakes of other companies and for their own profits. Investment Holding Companies might have both minority and majority stakes. Excludes companies investing in private equity firms, classified in Private Equity; companies investing in venture capital firms, classified in Venture Capital; companies operating through subsidiaries/majority-held entities in various economic segments, classified according to the dominant segment of activity or, in case of a significant size and lack of dominant segment, in Industrial Conglomerates; UK-type investment trusts, classified in UK Investment Trusts.",4294952737,5560,https://permid.org/1-4294952740,"69, Boulevard de la Petrusse
LUXEMBOURG
2320
Luxembourg
",,https://www.michelin.com/eng/finance/regulated-information/michelin-luxembourg-scs-cssf,ERF,publiclyHeld,549300YKF3I810UKD012
Urenco Finance NV,5052169705,https://permid.org/1-5052169705,Special Purpose Vehicle,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"Tower C
Fl 7th
Strawinskylaan 741
AMSTERDAM
NOORD-HOLLAND
1077 XX
Netherlands
",312124921100,,,,5493005XDMOLBARL5M14
Novartis Finance SA,4296676289,https://permid.org/1-4296676289,Bank/Financial Holding Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"2 place de la Coupole
COURBEVOIE
ILE-DE-FRANCE
92400
France
",33147444546,,,,529900QI55ZLJVCMPA71
REN Finance BV,5035956073,https://permid.org/1-5035956073,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Tour Coupole - 2, place Jean Millier Paris La Defense Cedex
PARIS
ILE-DE-FRANCE
92078
France
",33147446000,https://www.total.com/,,,549300U37G2I8G4RUG09
Enel SpA,4295884931,https://permid.org/1-4295884931,Company,Insurance,"Underwriters and carriers of property, casualty, life and health insurance policies, as well as reinsurance carriers.",4294952866,5530,https://permid.org/1-4294952740,"Aegonplein 50
'S-GRAVENHAGE
ZUID-HOLLAND
2591 TV
Netherlands
",31703443210,https://www.aegon.nl/,ENEL,publiclyHeld,O4QK7KMMK83ITNTHUG69
Citycon Treasury BV,5052151291,https://permid.org/1-5052151291,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"560A Rue de Neudorf
LUXEMBOURG
2220
Luxembourg
",352451451,,,,549300W5K7SGG3H6B058
SPP Distribucia as,4295866614,https://permid.org/1-4295866614,Company,Cyclical Consumer Services,"Providers of accommodation, entertainment and leisure services, marketing and advertising services and media & publishing services.",4294952915,5330,https://permid.org/1-4294952746,"255 quai de la Bataille de Stalingrad
ISSY-LES-MOULINEAUX
ILE-DE-FRANCE
92866
France
",33157758428,https://www.sodexo.com/,,,969500LCBOG12HXPYM84
Shell International Finance BV,4297937496,https://permid.org/1-4297937496,Special Purpose Vehicle,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"32 A 34 Rue Marbeuf
Paris 8
PARIS
ILE-DE-FRANCE
75008
France
",,,,,549300KWN0W6L03WNN80
Koninklijke DSM NV,4295884844,https://permid.org/1-4295884844,Company,Telecommunications Services,Owners and operators of fixed line and wireless telecommunication networks providing voice and data services.,4294952825,5740,https://permid.org/1-4294952723,"Wilhelminakade 123
ROTTERDAM
ZUID-HOLLAND
3072 AP
Netherlands
",31703434343,https://www.kpn.com/,DSM,publiclyHeld,549300YO0JZHAL7FVP81
Leonardo SpA,4295867483,https://permid.org/1-4295867483,Company,Insurance,"Underwriters and carriers of property, casualty, life and health insurance policies, as well as reinsurance carriers.",4294952866,5530,https://permid.org/1-4294952740,"25 Avenue Matignon
PARIS
ILE-DE-FRANCE
75008
France
",33140754843,https://www.axa.com,LDO,publiclyHeld,F5WCUMTUM4RKZ1MAIE39
Assicurazioni Generali SpA,5057820156,https://permid.org/1-5057820156,Company,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"40, Rue du Cure
LUXEMBOURG
1368
Luxembourg
",352288313,http://www.aroundtown.de/,G,publiclyHeld,529900H4DWG3KWMBMQ39
Heineken NV,5076386265,https://permid.org/1-5076386265,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Herikerbergweg 328-330, 6
AMSTERDAM
NOORD-HOLLAND
1101 CT
Netherlands
",46770111050,,HEIA,publiclyHeld,
Zapadoslovenska Energetika as,5000066931,https://permid.org/1-5000066931,Company,Industrial Goods,"Manufacturers of aerospace & defense equipment, as well as industrial vehicles, machinery, equipment & components, and shipbuilders.",4294952766,5210,https://permid.org/1-4294952767,"George Hintzenweg 81
ROTTERDAM
ZUID-HOLLAND
3068AX
Netherlands
",,,,,5493004JXXFB454B6L79
Exor NV,5046041361,https://permid.org/1-5046041361,Bank/Financial Holding Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Radarweg 29
AMSTERDAM
NOORD-HOLLAND
1043 NX
Netherlands
",31204852222,http://www.relx.com/,EXO,publiclyHeld,54930086P8MBY4IN4E29
Roche Finance Europe BV,4296869348,https://permid.org/1-4296869348,Special Purpose Vehicle,Food & Beverages,"Producers and processors of food, beverages and tobacco. Includes operators of farms and fisheries, as well as brewers, distillers and distributors, and packagers of Food & Beverages.",4294952894,5410,https://permid.org/1-4294952895,"Millennium Tower
Fl 12th
Radarweg 29
AMSTERDAM
NOORD-HOLLAND
1043 NX
Netherlands
",31208006922,,,,549300BXVNOCYQ83FU09
NN Group NV,5000048708,https://permid.org/1-5000048708,Company,Transportation,"Transporters of freight and passengers by air, land and sea, and operators of supporting services.",4294952945,5240,https://permid.org/1-4294952767,"Schipholgebouw
Evert van de Beekstraat 202
SCHIPHOL
NOORD-HOLLAND
1118 CP
Netherlands
",31207940800,http://www.schiphol.nl/,NN,publiclyHeld,724500XSMG4AYQ8NDK42
Michelin Luxembourg SCS,4298009523,https://permid.org/1-4298009523,Company,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Hogeweg 123
ZALTBOMMEL
GELDERLAND
5301 LL
Netherlands
",31418784091,,,,549300PDNGPM4PIAUK57
Compass Group International 10 BV,4298009523,https://permid.org/1-4298009523,Unknown,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Hogeweg 123
ZALTBOMMEL
GELDERLAND
5301 LL
Netherlands
",31418784091,,,,549300PDNGPM4PIAUK57
WPC Eurobond BV,4295867362,https://permid.org/1-4295867362,Special Purpose Vehicle,Cyclical Consumer Products,"Manufacturers and producers of durable goods such as household goods, as well as textiles, Apparel & Accessories. Includes homebuilders.",4294952745,5320,https://permid.org/1-4294952746,"Les Miroirs 18 Avenue d'Alsace
La Defense Cedex
COURBEVOIE
ILE-DE-FRANCE
92400
France
",33174623333,https://www.saint-gobain.com/fr,,,NFONVGN05Z0FMN5PEC35
Total Capital SA,4295884869,https://permid.org/1-4295884869,Special Purpose Vehicle,Technology Equipment,"Manufacturers of semiconductors, communications equipment, computer hardware and software and technology-related office equipment, electronic equipment and components, household/consumer electronics, phones, handhelds, and related office equipment as well as providers of consulting and IT services.",4294952722,5710,https://permid.org/1-4294952723,"De Run 6501
VELDHOVEN
NOORD-BRABANT
5504 DR
Netherlands
",31402683000,https://www.asml.com/,,,724500Y6DUVHQD6OXN27
Total Capital International SA,4295875783,https://permid.org/1-4295875783,Special Purpose Vehicle,Telecommunications Services,Owners and operators of fixed line and wireless telecommunication networks providing voice and data services.,4294952825,5740,https://permid.org/1-4294952723,"Corso D'Italia, 41
ROMA
ROMA
00198
Italy
",390636881,https://www.gruppotim.it/it.html,,,549300W384M3RI3VXU42
Aegon NV,4295884738,https://permid.org/1-4295884738,Company,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Zuidpoolsingel 2
ALPHEN AAN DEN RIJN
ZUID-HOLLAND
2408 ZE
Netherlands
",31172883600,https://www.wolterskluwer.nl/,AGN,publiclyHeld,724500TEM53I0U077B74
Whirlpool Finance Luxembourg SARL,4295875580,https://permid.org/1-4295875580,Bank/Financial Holding Company,Transportation,"Transporters of freight and passengers by air, land and sea, and operators of supporting services.",4294952945,5240,https://permid.org/1-4294952767,"Via Appia Nuova 1651
CIAMPINO
ROMA
00043
Italy
",390665951,https://www.adr.it/,,,8156007259ABDEA3F444
Sodexo SA,4297884956,https://permid.org/1-4297884956,Company,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"Uitbreidingstraat 72
ANTWERPEN
ANTWERPEN
2600
Belgium
",32486741304,http://www.vgpparks.eu,SW,publiclyHeld,315700NENYPIXFR94T49
WPP Finance SA,4296715124,https://permid.org/1-4296715124,Company,Energy - Fossil Fuels,"Explorers, refiners, marketers and distributors of fossil fuels, as well as manufacturers of energy-related equipment and providers of supporting services.",4294952999,5010,https://permid.org/1-4294952782,"Rue Guimard 1A
BRUXELLES
BRUXELLES-CAPITALE
1040
Belgium
",,,,,5493001XW6MSHRMFLU28
Koninklijke KPN NV,5071534681,https://permid.org/1-5071534681,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"BORNEM
ANTWERPEN
2880
Belgium
",,,KPN,publiclyHeld,549300AS6XQBD4ETT379
AXA SA,4297965300,https://permid.org/1-4297965300,Company,Food & Drug Retailing,"Retailers operating pharmacies, grocery, convenience, liquor and specialty food stores.",4294952880,5430,https://permid.org/1-4294952895,"Via Giambologna, 1
Limito di Pioltello
PIOLTELLO
MILANO
20096
Italy
",390292931,http://www.esselunga.it/,CS,publiclyHeld,8156001A08A847FFCE47
Aroundtown SA,4295875564,https://permid.org/1-4295875564,Bank/Financial Holding Company,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Torre WTC - Via de Marini, 1
GENOVA
GENOVA
16149
Italy
",3901024011,https://www.erg.eu/it,AT1,publiclyHeld,8156004604684CA44A90
Heimstaden Bostad Treasury BV,4295859421,https://permid.org/1-4295859421,Special Purpose Vehicle,Chemicals,"Producers and refiners of agricultural, commodity and specialty chemicals.",4294952988,5110,https://permid.org/1-4294952774,"Rue de Ransbeek 310
BRUXELLES
BRUXELLES-CAPITALE
1120
Belgium
",3222642111,https://www.solvay.com/en/,,,549300MMVL80RTBP3O28
ABB Finance BV,4297241934,https://permid.org/1-4297241934,Company,Food & Beverages,"Producers and processors of food, beverages and tobacco. Includes operators of farms and fisheries, as well as brewers, distillers and distributors, and packagers of Food & Beverages.",4294952894,5410,https://permid.org/1-4294952895,"Aalstersestraat 122
Wieze
LEBBEKE
OOST-VLAANDEREN
9280
Belgium
",3253730211,https://www.barry-callebaut.com,,,213800R1F1EJYM4ICO85
RELX Finance BV,4298251365,https://permid.org/1-4298251365,Company,Energy - Fossil Fuels,"Explorers, refiners, marketers and distributors of fossil fuels, as well as manufacturers of energy-related equipment and providers of supporting services.",4294952999,5010,https://permid.org/1-4294952782,"Boulevard de l'Imperatrice 66
BRUXELLES
BRUXELLES-CAPITALE
1000
Belgium
",3222895050,https://www.apetra.be/,,,5493008USAJHKDAW2889
Coca Cola HBC Finance BV,4296949624,https://permid.org/1-4296949624,Special Purpose Vehicle,Cyclical Consumer Services,"Providers of accommodation, entertainment and leisure services, marketing and advertising services and media & publishing services.",4294952915,5330,https://permid.org/1-4294952746,"Viale Mazzini, 14
ROMA
ROMA
00195
Italy
",,http://www.rai.it/,,,815600C62B51478A5144
Royal Schiphol Group NV,4297650390,https://permid.org/1-4297650390,Company,Transportation,"Transporters of freight and passengers by air, land and sea, and operators of supporting services.",4294952945,5240,https://permid.org/1-4294952767,"Auguste Reyerslaan 80
BRUXELLES
BRUXELLES-CAPITALE
1030
Belgium
",3227537753,https://www.brusselsairport.be/,,,549300R9I8GUZLNIV408
Adecco International Financial Services BV,4295859541,https://permid.org/1-4295859541,Special Purpose Vehicle,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Boulevard de l'Empereur 20
BRUXELLES
BRUXELLES-CAPITALE
1000
Belgium
",3225467011,https://www.elia.be/,,,549300S1MP1NFDIKT460
